Dealer_ID,Product_ID,Date,Quantity,Consumption,Location,Year,Month,Day,DayOfWeek,IsWeekend,Season,Lag_Quantity,Lag_Consumption,RollingAvg_Quantity_7,RollingAvg_Consumption_7,RollingAvg_Quantity_30,RollingAvg_Consumption_30,Consumption_Rate,OnTimeRate,DefectRate,LeadTime
D007,P001,26-02-2022,55.0,7.0,Los Angeles,2022.0,2.0,26.0,5.0,1,Winter,27,19,31.14285714,14.85714286,53.93103448,12.68965517,0.127272727,0.90674717,0.096327832,9
D007,P001,27-02-2022,97.0,19.0,New York,2022.0,2.0,27.0,6.0,1,Winter,55,7,38.28571429,14.85714286,54.10344828,12.93103448,0.195876289,0.994162091,0.098298921,13
D007,P001,28-02-2022,74.0,5.0,New York,2022.0,2.0,28.0,0.0,0,Winter,97,19,46.14285714,13.28571429,55.4137931,12.68965517,0.067567568,0.989687717,0.066679624,4
D007,P001,01-03-2022,43.0,10.0,New York,2022.0,3.0,1.0,1.0,0,Spring,74,5,48.28571429,12.14285714,53.62068966,12.44827586,0.23255814,0.748281103,0.011363389,2
D007,P001,02-03-2022,18.0,15.0,Los Angeles,2022.0,3.0,2.0,2.0,0,Spring,43,10,48.0,12.42857143,53.06896552,12.68965517,0.833333333,0.754374342,0.026320885,9
D007,P001,03-03-2022,81.0,18.0,New York,2022.0,3.0,3.0,3.0,0,Spring,18,15,56.42857143,13.28571429,54.89655172,13.0,0.222222222,0.869661674,0.051541696,10
D007,P001,04-03-2022,76.0,16.0,Los Angeles,2022.0,3.0,4.0,4.0,0,Spring,81,18,63.42857143,12.85714286,54.20689655,12.96551724,0.210526316,0.891191448,0.085144745,8
D007,P001,05-03-2022,97.0,16.0,New York,2022.0,3.0,5.0,5.0,1,Spring,76,16,69.42857143,14.14285714,54.44827586,13.03448276,0.164948454,0.921825374,0.01848865,4
D007,P001,06-03-2022,14.0,16.0,New York,2022.0,3.0,6.0,6.0,1,Spring,97,16,57.57142857,13.71428571,51.86206897,13.17241379,1.142857143,0.754315108,0.010440346,13
D007,P001,07-03-2022,52.0,14.0,Chicago,2022.0,3.0,7.0,0.0,0,Spring,14,16,54.42857143,15.0,51.4137931,13.10344828,0.269230769,0.987702126,0.007447748,11
D007,P001,08-03-2022,96.0,10.0,Los Angeles,2022.0,3.0,8.0,1.0,0,Spring,52,14,62.0,15.0,51.48275862,12.86206897,0.104166667,0.891621777,0.050696756,6
D007,P001,09-03-2022,57.0,8.0,Chicago,2022.0,3.0,9.0,2.0,0,Spring,96,10,67.57142857,14.0,51.93103448,12.72413793,0.140350877,0.954114076,0.088470097,6
D007,P001,10-03-2022,37.0,16.0,New York,2022.0,3.0,10.0,3.0,0,Spring,57,8,61.28571429,13.71428571,52.37931034,13.03448276,0.432432432,0.862019715,0.004235924,11
D007,P001,11-03-2022,11.0,16.0,New York,2022.0,3.0,11.0,4.0,0,Spring,37,16,52.0,13.71428571,52.27586207,13.27586207,1.454545455,0.824283054,0.021232153,2
D007,P001,12-03-2022,60.0,10.0,Chicago,2022.0,3.0,12.0,5.0,1,Spring,11,16,46.71428571,12.85714286,52.53333333,13.16666667,0.166666667,0.993154872,0.069325702,9
D007,P001,13-03-2022,84.0,7.0,Los Angeles,2022.0,3.0,13.0,6.0,1,Spring,60,10,56.71428571,11.57142857,53.4,12.86666667,0.083333333,0.874636411,0.082586344,6
D007,P001,14-03-2022,33.0,11.0,Chicago,2022.0,3.0,14.0,0.0,0,Spring,84,7,54.0,11.14285714,53.03333333,12.96666667,0.333333333,0.960062075,0.080739953,5
D007,P001,15-03-2022,95.0,12.0,New York,2022.0,3.0,15.0,1.0,0,Spring,33,11,53.85714286,11.42857143,52.96666667,13.1,0.126315789,0.985987719,0.078506806,2
D007,P001,15-03-2022,95.0,12.0,New York,2022.0,3.0,15.0,1.0,0,Spring,95,12,59.28571429,12.0,53.46666667,13.2,0.126315789,0.902606388,0.01297998,13
D007,P001,16-03-2022,33.0,5.0,New York,2022.0,3.0,16.0,2.0,0,Spring,95,12,58.71428571,10.42857143,52.5,12.86666667,0.151515152,0.864681604,0.039723758,14
D007,P001,17-03-2022,21.0,12.0,Los Angeles,2022.0,3.0,17.0,3.0,0,Spring,33,5,60.14285714,9.857142857,52.43333333,13.03333333,0.571428571,0.701053255,0.098474466,10
D007,P001,18-03-2022,83.0,7.0,Chicago,2022.0,3.0,18.0,4.0,0,Spring,21,12,63.42857143,9.428571429,53.13333333,12.93333333,0.084337349,0.712005892,0.098888757,1
D007,P001,19-03-2022,15.0,13.0,Los Angeles,2022.0,3.0,19.0,5.0,1,Spring,83,7,53.57142857,10.28571429,52.93333333,12.76666667,0.866666667,0.760255365,0.060242739,7
D007,P001,20-03-2022,47.0,14.0,Chicago,2022.0,3.0,20.0,6.0,1,Spring,15,13,55.57142857,10.71428571,51.23333333,12.86666667,0.29787234,0.75580253,0.07092672,4
D007,P001,21-03-2022,77.0,15.0,New York,2022.0,3.0,21.0,0.0,0,Spring,47,14,53.0,11.14285714,52.23333333,12.73333333,0.194805195,0.776427639,0.09512838,11
D007,P001,22-03-2022,60.0,19.0,Chicago,2022.0,3.0,22.0,1.0,0,Spring,77,15,48.0,12.14285714,53.6,12.83333333,0.316666667,0.791480391,0.044992786,13
D007,P001,23-03-2022,23.0,11.0,Los Angeles,2022.0,3.0,23.0,2.0,0,Spring,60,19,46.57142857,13.0,53.43333333,12.6,0.47826087,0.808019648,0.013686686,7
D007,P001,24-03-2022,30.0,12.0,Chicago,2022.0,3.0,24.0,3.0,0,Spring,23,11,47.85714286,13.0,53.76666667,12.56666667,0.4,0.826161307,0.066894888,5
D007,P001,25-03-2022,84.0,7.0,Chicago,2022.0,3.0,25.0,4.0,0,Spring,30,12,48.0,13.0,55.83333333,12.4,0.083333333,0.729659902,0.09601023,1
D007,P001,26-03-2022,29.0,16.0,Los Angeles,2022.0,3.0,26.0,5.0,1,Spring,84,7,50.0,13.42857143,55.9,12.3,0.551724138,0.71270858,0.069720609,5
D007,P001,27-03-2022,61.0,5.0,New York,2022.0,3.0,27.0,6.0,1,Spring,29,16,52.0,12.14285714,56.1,12.23333333,0.081967213,0.902183335,0.080332113,12
D007,P001,28-03-2022,76.0,19.0,Los Angeles,2022.0,3.0,28.0,0.0,0,Spring,61,5,51.85714286,12.71428571,55.4,12.23333333,0.25,0.861200447,0.04227488,4
D007,P001,29-03-2022,43.0,6.0,Chicago,2022.0,3.0,29.0,1.0,0,Spring,76,19,49.42857143,10.85714286,54.36666667,12.26666667,0.139534884,0.833243261,0.009646315,1
D007,P001,30-03-2022,92.0,10.0,Los Angeles,2022.0,3.0,30.0,2.0,0,Spring,43,6,59.28571429,10.71428571,56.0,12.26666667,0.108695652,0.890331982,0.016888209,10
D007,P001,,89.0,18.0,Chicago,,,,,0,Fall,92,10,67.71428571,11.57142857,58.36666667,12.36666667,0.202247191,0.948303822,0.098265483,2
D007,P001,,30.0,16.0,Los Angeles,,,,,0,Fall,89,18,60.0,12.85714286,56.66666667,12.3,0.533333333,0.828307873,0.049318432,13
D007,P002,01-01-2022,77.0,5.0,Chicago,2022.0,1.0,1.0,5.0,1,Winter,0,0,77.0,5.0,77.0,5.0,0.064935065,0.89233584,0.001202059,13
D007,P002,02-01-2022,53.0,13.0,New York,2022.0,1.0,2.0,6.0,1,Winter,77,5,65.0,9.0,65.0,9.0,0.245283019,0.986071667,0.095536728,9
D007,P002,03-01-2022,92.0,8.0,New York,2022.0,1.0,3.0,0.0,0,Winter,53,13,74.0,8.666666667,74.0,8.666666667,0.086956522,0.951887349,0.049777991,12
D007,P002,04-01-2022,98.0,7.0,New York,2022.0,1.0,4.0,1.0,0,Winter,92,8,80.0,8.25,80.0,8.25,0.071428571,0.827800243,0.08362684,1
D007,P002,05-01-2022,87.0,19.0,Chicago,2022.0,1.0,5.0,2.0,0,Winter,98,7,81.4,10.4,81.4,10.4,0.218390805,0.893415051,0.054845814,10
D007,P002,06-01-2022,66.0,14.0,Los Angeles,2022.0,1.0,6.0,3.0,0,Winter,87,19,78.83333333,11.0,78.83333333,11.0,0.212121212,0.753121277,0.010170228,4
D007,P002,07-01-2022,66.0,9.0,New York,2022.0,1.0,7.0,4.0,0,Winter,66,14,77.0,10.71428571,77.0,10.71428571,0.136363636,0.868156655,0.061556958,8
D007,P002,08-01-2022,28.0,19.0,New York,2022.0,1.0,8.0,5.0,1,Winter,66,9,70.0,12.71428571,70.875,11.75,0.678571429,0.994398487,0.099740028,5
D007,P002,09-01-2022,16.0,8.0,Los Angeles,2022.0,1.0,9.0,6.0,1,Winter,28,19,64.71428571,12.0,64.77777778,11.33333333,0.5,0.855494535,0.003473778,10
D007,P002,10-01-2022,30.0,8.0,Chicago,2022.0,1.0,10.0,0.0,0,Winter,16,8,55.85714286,12.0,61.3,11.0,0.266666667,0.97829149,0.08417942,7
D007,P002,11-01-2022,47.0,18.0,Los Angeles,2022.0,1.0,11.0,1.0,0,Winter,30,8,48.57142857,13.57142857,60.0,11.63636364,0.382978723,0.822200476,0.02354808,11
D007,P002,12-01-2022,15.0,11.0,New York,2022.0,1.0,12.0,2.0,0,Winter,47,18,38.28571429,12.42857143,56.25,11.58333333,0.733333333,0.999653448,0.039386622,2
D007,P002,13-01-2022,44.0,19.0,New York,2022.0,1.0,13.0,3.0,0,Winter,15,11,35.14285714,13.14285714,55.30769231,12.15384615,0.431818182,0.873766011,0.037270951,4
D007,P002,14-01-2022,32.0,12.0,New York,2022.0,1.0,14.0,4.0,0,Winter,44,19,30.28571429,13.57142857,53.64285714,12.14285714,0.375,0.712680698,0.089879719,4
D007,P002,15-01-2022,88.0,7.0,Chicago,2022.0,1.0,15.0,5.0,1,Winter,32,12,38.85714286,11.85714286,55.93333333,11.8,0.079545455,0.876026439,0.050448619,1
D007,P002,16-01-2022,70.0,13.0,New York,2022.0,1.0,16.0,6.0,1,Winter,88,7,46.57142857,12.57142857,56.8125,11.875,0.185714286,0.782371809,0.044717429,12
D007,P002,17-01-2022,51.0,7.0,New York,2022.0,1.0,17.0,0.0,0,Winter,70,13,49.57142857,12.42857143,56.47058824,11.58823529,0.137254902,0.709744397,0.081802511,8
D007,P002,18-01-2022,13.0,16.0,Los Angeles,2022.0,1.0,18.0,1.0,0,Winter,51,7,44.71428571,12.14285714,54.05555556,11.83333333,1.230769231,0.946255991,0.004890713,11
D007,P002,19-01-2022,21.0,17.0,New York,2022.0,1.0,19.0,2.0,0,Winter,13,16,45.57142857,13.0,52.31578947,12.10526316,0.80952381,0.782718891,0.008645632,3
D007,P002,19-01-2022,21.0,17.0,New York,2022.0,1.0,19.0,2.0,0,Winter,21,17,42.28571429,12.71428571,50.75,12.35,0.80952381,0.938964566,0.002168886,12
D007,P002,20-01-2022,32.0,14.0,New York,2022.0,1.0,20.0,3.0,0,Winter,21,17,42.28571429,13.0,49.85714286,12.42857143,0.4375,0.786465275,0.06879829,13
D007,P002,21-01-2022,45.0,6.0,New York,2022.0,1.0,21.0,4.0,0,Winter,32,14,36.14285714,12.85714286,49.63636364,12.13636364,0.133333333,0.758297906,0.052561614,12
D007,P002,22-01-2022,30.0,17.0,Los Angeles,2022.0,1.0,22.0,5.0,1,Winter,45,6,30.42857143,13.42857143,48.7826087,12.34782609,0.566666667,0.992180672,0.087602213,13
D007,P002,23-01-2022,50.0,15.0,Los Angeles,2022.0,1.0,23.0,6.0,1,Winter,30,17,30.28571429,14.57142857,48.83333333,12.45833333,0.3,0.808493598,0.04985329,4
D007,P002,24-01-2022,23.0,14.0,New York,2022.0,1.0,24.0,0.0,0,Winter,50,15,31.71428571,14.28571429,47.8,12.52,0.608695652,0.880412863,0.022181957,2
D007,P002,25-01-2022,990.0,190.0,,2022.0,1.0,25.0,1.0,0,Winter,23,14,170.1428571,39.0,84.03846154,19.34615385,0.191919192,0.882994448,0.080514737,12
D007,P002,26-01-2022,32.0,7.0,Chicago,2022.0,1.0,26.0,2.0,0,Winter,990,190,171.7142857,37.57142857,82.11111111,18.88888889,0.21875,0.868142045,0.029432385,10
D007,P002,27-01-2022,78.0,16.0,New York,2022.0,1.0,27.0,3.0,0,Winter,32,7,178.2857143,37.85714286,81.96428571,18.78571429,0.205128205,0.974408723,0.093568978,5
D007,P002,28-01-2022,54.0,16.0,Chicago,2022.0,1.0,28.0,4.0,0,Winter,78,16,179.5714286,39.28571429,81.0,18.68965517,0.296296296,0.902332321,0.025042389,12
D007,P002,29-01-2022,65.0,11.0,Los Angeles,2022.0,1.0,29.0,5.0,1,Winter,54,16,184.5714286,38.42857143,80.46666667,18.43333333,0.169230769,0.821119901,0.016772065,5
D007,P002,30-01-2022,35.0,16.0,Chicago,2022.0,1.0,30.0,6.0,1,Winter,65,11,182.4285714,38.57142857,79.06666667,18.8,0.457142857,0.958714115,0.049332399,3
D007,P002,01-02-2022,62.0,13.0,New York,2022.0,2.0,1.0,1.0,0,Winter,35,16,188.0,38.42857143,79.36666667,18.8,0.209677419,0.75431887,0.005051512,14
D007,P002,02-02-2022,34.0,19.0,Los Angeles,2022.0,2.0,2.0,2.0,0,Winter,62,13,51.42857143,14.0,77.43333333,19.16666667,0.558823529,0.863271027,0.003641173,8
D007,P002,03-02-2022,28.0,17.0,Los Angeles,2022.0,2.0,3.0,3.0,0,Winter,34,19,50.85714286,15.42857143,75.1,19.5,0.607142857,0.985165112,0.049601455,1
D007,P002,04-02-2022,62.0,5.0,Chicago,2022.0,2.0,4.0,4.0,0,Winter,28,17,48.57142857,13.85714286,74.26666667,19.03333333,0.080645161,0.887619289,0.021510688,13
D007,P002,05-02-2022,25.0,8.0,Los Angeles,2022.0,2.0,5.0,5.0,1,Winter,62,5,44.42857143,12.71428571,72.9,18.83333333,0.32,0.945090535,0.000935264,2
D007,P002,06-02-2022,42.0,19.0,New York,2022.0,2.0,6.0,6.0,1,Winter,25,8,41.14285714,13.85714286,72.1,19.16666667,0.452380952,0.896068218,0.029605691,1
D007,P002,07-02-2022,63.0,15.0,Los Angeles,2022.0,2.0,7.0,0.0,0,Winter,42,19,45.14285714,13.71428571,73.26666667,19.03333333,0.238095238,0.951811259,0.047736735,6
D007,P002,08-02-2022,18.0,19.0,New York,2022.0,2.0,8.0,1.0,0,Winter,63,15,38.85714286,14.57142857,73.33333333,19.4,1.055555556,0.983346364,0.03942887,4
D007,P002,09-02-2022,70.0,10.0,New York,2022.0,2.0,9.0,2.0,0,Winter,18,19,44.0,13.28571429,74.66666667,19.46666667,0.142857143,0.781876518,0.013546947,10
D007,P002,10-02-2022,85.0,12.0,Los Angeles,2022.0,2.0,10.0,3.0,0,Winter,70,10,52.14285714,12.57142857,75.93333333,19.26666667,0.141176471,0.750898324,0.057967483,1
D007,P002,11-02-2022,78.0,11.0,Chicago,2022.0,2.0,11.0,4.0,0,Winter,85,12,54.42857143,13.42857143,78.03333333,19.26666667,0.141025641,0.845197225,0.071033299,7
D007,P002,12-02-2022,47.0,13.0,Chicago,2022.0,2.0,12.0,5.0,1,Winter,78,11,57.57142857,14.14285714,78.13333333,19.06666667,0.276595745,0.910558728,0.067553916,9
D007,P002,13-02-2022,34.0,17.0,Los Angeles,2022.0,2.0,13.0,6.0,1,Winter,47,13,56.42857143,13.85714286,78.2,19.23333333,0.5,0.768157376,0.039376192,5
D007,P002,14-02-2022,85.0,17.0,Chicago,2022.0,2.0,14.0,0.0,0,Winter,34,17,59.57142857,14.14285714,78.1,19.56666667,0.2,0.701230435,0.013759615,7
D007,P002,15-02-2022,62.0,16.0,Chicago,2022.0,2.0,15.0,1.0,0,Winter,85,17,65.85714286,13.71428571,77.83333333,19.66666667,0.258064516,0.802880535,0.049948677,4
D007,P002,16-02-2022,37.0,9.0,Los Angeles,2022.0,2.0,16.0,2.0,0,Winter,62,16,61.14285714,13.57142857,77.36666667,19.73333333,0.243243243,0.990657801,0.089043175,4
D007,P002,17-02-2022,67.0,7.0,New York,2022.0,2.0,17.0,3.0,0,Winter,37,9,58.57142857,12.85714286,79.16666667,19.43333333,0.104477612,0.908490238,0.046872285,4
D007,P002,18-02-2022,28.0,18.0,Los Angeles,2022.0,2.0,18.0,4.0,0,Winter,67,7,51.42857143,13.85714286,79.4,19.46666667,0.642857143,0.820397633,0.019568105,13
D007,P002,19-02-2022,40.0,6.0,New York,2022.0,2.0,19.0,5.0,1,Winter,28,18,50.42857143,12.85714286,80.03333333,19.1,0.15,0.757772829,0.00930533,5
D007,P002,20-02-2022,66.0,8.0,Los Angeles,2022.0,2.0,20.0,6.0,1,Winter,40,6,55.0,11.57142857,81.16666667,18.9,0.121212121,0.806826902,0.094392664,8
D007,P002,21-02-2022,83.0,7.0,Los Angeles,2022.0,2.0,21.0,0.0,0,Winter,66,8,54.71428571,10.14285714,82.43333333,18.93333333,0.084337349,0.75095183,0.074300941,4
D007,P002,22-02-2022,16.0,5.0,Los Angeles,2022.0,2.0,22.0,1.0,0,Winter,83,7,48.14285714,8.571428571,81.96666667,18.53333333,0.3125,0.731891746,0.031296697,7
D007,P002,23-02-2022,51.0,9.0,Chicago,2022.0,2.0,23.0,2.0,0,Winter,16,5,50.14285714,8.571428571,82.0,18.33333333,0.176470588,0.972022712,0.029535241,9
D007,P002,24-02-2022,31.0,10.0,Chicago,2022.0,2.0,24.0,3.0,0,Winter,51,9,45.0,9.0,82.26666667,18.2,0.322580645,0.999295102,0.089521849,6
D007,P002,25-02-2022,50.0,16.0,New York,2022.0,2.0,25.0,4.0,0,Winter,31,10,48.14285714,8.714285714,50.93333333,12.4,0.32,0.749234332,0.017756823,4
D007,P002,26-02-2022,79.0,12.0,New York,2022.0,2.0,26.0,5.0,1,Winter,50,16,53.71428571,9.571428571,52.5,12.56666667,0.151898734,0.716356768,0.053503729,5
D007,P002,27-02-2022,68.0,10.0,Chicago,2022.0,2.0,27.0,6.0,1,Winter,79,12,54.0,9.857142857,52.16666667,12.36666667,0.147058824,0.798919332,0.071350428,8
D007,P002,28-02-2022,72.0,6.0,New York,2022.0,2.0,28.0,0.0,0,Winter,68,10,52.42857143,9.714285714,52.76666667,12.03333333,0.083333333,0.838497754,0.039639035,4
D007,P002,01-03-2022,72.0,10.0,Los Angeles,2022.0,3.0,1.0,1.0,0,Spring,72,6,60.42857143,10.42857143,53.0,12.0,0.138888889,0.761446374,0.003990234,13
D007,P002,02-03-2022,27.0,18.0,Los Angeles,2022.0,3.0,2.0,2.0,0,Spring,72,10,57.0,11.71428571,52.73333333,12.06666667,0.666666667,0.790427474,0.022775881,4
D007,P002,03-03-2022,68.0,15.0,New York,2022.0,3.0,3.0,3.0,0,Spring,27,18,62.28571429,12.42857143,52.93333333,12.13333333,0.220588235,0.760261221,0.090180814,7
D007,P002,04-03-2022,31.0,18.0,New York,2022.0,3.0,4.0,4.0,0,Spring,68,15,59.57142857,12.71428571,52.83333333,12.1,0.580645161,0.932278171,0.052311897,6
D007,P002,05-03-2022,67.0,11.0,New York,2022.0,3.0,5.0,5.0,1,Spring,31,18,57.85714286,12.57142857,54.13333333,11.9,0.164179104,0.913773383,0.081544125,1
D007,P002,06-03-2022,46.0,14.0,New York,2022.0,3.0,6.0,6.0,1,Spring,67,11,54.71428571,13.14285714,53.6,12.2,0.304347826,0.890485455,0.055568554,9
D007,P002,07-03-2022,96.0,14.0,Chicago,2022.0,3.0,7.0,0.0,0,Spring,46,14,58.14285714,14.28571429,55.96666667,12.4,0.145833333,0.816165357,0.09436021,13
D007,P002,08-03-2022,64.0,9.0,New York,2022.0,3.0,8.0,1.0,0,Spring,96,14,57.0,14.14285714,56.7,12.06666667,0.140625,0.972712282,0.090913408,5
D007,P002,09-03-2022,24.0,13.0,Chicago,2022.0,3.0,9.0,2.0,0,Spring,64,9,56.57142857,13.42857143,55.4,12.0,0.541666667,0.990859762,0.048288804,10
D007,P002,10-03-2022,89.0,10.0,Los Angeles,2022.0,3.0,10.0,3.0,0,Spring,24,13,59.57142857,12.71428571,57.76666667,11.7,0.112359551,0.752091794,0.031827403,11
D007,P002,11-03-2022,31.0,18.0,New York,2022.0,3.0,11.0,4.0,0,Spring,89,10,59.57142857,12.71428571,56.46666667,11.96666667,0.580645161,0.766903792,0.060166879,2
D007,P002,12-03-2022,12.0,12.0,Chicago,2022.0,3.0,12.0,5.0,1,Spring,31,18,51.71428571,12.85714286,54.03333333,11.96666667,1.0,0.857689308,0.067488768,5
D007,P002,13-03-2022,75.0,9.0,New York,2022.0,3.0,13.0,6.0,1,Spring,12,12,55.85714286,12.14285714,53.93333333,11.9,0.12,0.727375171,0.049835509,8
D007,P002,14-03-2022,45.0,14.0,Los Angeles,2022.0,3.0,14.0,0.0,0,Spring,75,9,48.57142857,12.14285714,53.86666667,11.93333333,0.311111111,0.83093452,0.082228322,6
D007,P002,15-03-2022,45.0,17.0,New York,2022.0,3.0,15.0,1.0,0,Spring,45,14,45.85714286,13.28571429,54.23333333,11.93333333,0.377777778,0.874537379,0.018332852,8
D007,P002,16-03-2022,77.0,5.0,Chicago,2022.0,3.0,16.0,2.0,0,Spring,45,17,53.42857143,12.14285714,53.96666667,11.53333333,0.064935065,0.856622071,0.033441183,5
D007,P002,17-03-2022,44.0,10.0,Los Angeles,2022.0,3.0,17.0,3.0,0,Spring,77,5,47.0,12.14285714,53.36666667,11.33333333,0.227272727,0.799272575,0.068637636,4
D007,P002,18-03-2022,39.0,9.0,New York,2022.0,3.0,18.0,4.0,0,Spring,44,10,48.14285714,10.85714286,53.43333333,11.33333333,0.230769231,0.862733742,0.024668387,10
D007,P002,19-03-2022,68.0,11.0,New York,2022.0,3.0,19.0,5.0,1,Spring,39,9,56.14285714,10.71428571,53.46666667,11.46666667,0.161764706,0.987640286,0.043984474,3
D007,P002,20-03-2022,63.0,18.0,Chicago,2022.0,3.0,20.0,6.0,1,Spring,68,11,54.42857143,12.0,54.63333333,11.46666667,0.285714286,0.761805221,0.096373355,2
D007,P002,21-03-2022,25.0,10.0,Los Angeles,2022.0,3.0,21.0,0.0,0,Spring,63,18,51.57142857,11.42857143,54.13333333,11.6,0.4,0.896449408,0.062587597,9
D007,P002,22-03-2022,89.0,10.0,Los Angeles,2022.0,3.0,22.0,1.0,0,Spring,25,10,57.85714286,10.42857143,54.9,11.66666667,0.112359551,0.713019008,0.094905723,1
D007,P002,23-03-2022,96.0,16.0,Chicago,2022.0,3.0,23.0,2.0,0,Spring,89,10,60.57142857,12.0,55.33333333,11.96666667,0.166666667,0.719924921,0.07224414,10
D007,P002,24-03-2022,30.0,12.0,Los Angeles,2022.0,3.0,24.0,3.0,0,Spring,96,16,58.57142857,12.28571429,55.8,12.2,0.4,0.865548467,0.072466677,14
D007,P002,25-03-2022,23.0,17.0,Chicago,2022.0,3.0,25.0,4.0,0,Spring,30,12,56.28571429,13.42857143,54.86666667,12.46666667,0.739130435,0.731481754,0.059185717,2
D007,P002,26-03-2022,70.0,10.0,Los Angeles,2022.0,3.0,26.0,5.0,1,Spring,23,17,56.57142857,13.28571429,56.16666667,12.46666667,0.142857143,0.706704037,0.014220859,6
D007,P002,27-03-2022,14.0,17.0,New York,2022.0,3.0,27.0,6.0,1,Spring,70,10,49.57142857,13.14285714,54.96666667,12.5,1.214285714,0.751453899,0.051971429,13
D007,P002,28-03-2022,30.0,10.0,New York,2022.0,3.0,28.0,0.0,0,Spring,14,17,50.28571429,13.14285714,53.33333333,12.43333333,0.333333333,0.869454751,0.02526662,6
D007,P002,29-03-2022,21.0,17.0,Chicago,2022.0,3.0,29.0,1.0,0,Spring,30,10,40.57142857,14.14285714,51.76666667,12.66666667,0.80952381,0.911002286,0.099867255,12
D007,P002,30-03-2022,64.0,16.0,Chicago,2022.0,3.0,30.0,2.0,0,Spring,21,17,36.0,14.14285714,51.5,13.0,0.25,0.760743569,0.026696194,1
D007,P002,,48.0,10.0,Los Angeles,,,,,0,Fall,64,16,38.57142857,13.85714286,50.7,13.0,0.208333333,0.900477831,0.023068584,8
D007,P002,,19.0,7.0,Chicago,,,,,0,Fall,48,10,38.0,12.42857143,50.43333333,12.63333333,0.368421053,0.754742899,0.062388316,11
D007,P003,01-01-2022,17.0,15.0,Los Angeles,2022.0,1.0,1.0,5.0,1,Winter,0,0,17.0,15.0,17.0,15.0,0.882352941,0.884037228,0.051094881,4
D007,P003,02-01-2022,51.0,5.0,Chicago,2022.0,1.0,2.0,6.0,1,Winter,17,15,34.0,10.0,34.0,10.0,0.098039216,0.823587904,0.002135291,14
D007,P003,03-01-2022,39.0,13.0,Chicago,2022.0,1.0,3.0,0.0,0,Winter,51,5,35.66666667,11.0,35.66666667,11.0,0.333333333,0.896139853,0.012953318,7
D007,P003,04-01-2022,66.0,13.0,Los Angeles,2022.0,1.0,4.0,1.0,0,Winter,39,13,43.25,11.5,43.25,11.5,0.196969697,0.998515826,0.081104294,10
D007,P003,05-01-2022,46.0,16.0,Los Angeles,2022.0,1.0,5.0,2.0,0,Winter,66,13,43.8,12.4,43.8,12.4,0.347826087,0.98134509,0.048369196,9
D007,P003,06-01-2022,81.0,11.0,Chicago,2022.0,1.0,6.0,3.0,0,Winter,46,16,50.0,12.16666667,50.0,12.16666667,0.135802469,0.701284527,0.014601521,2
D007,P003,07-01-2022,17.0,11.0,New York,2022.0,1.0,7.0,4.0,0,Winter,81,11,45.28571429,12.0,45.28571429,12.0,0.647058824,0.965631629,0.046524256,7
D007,P003,08-01-2022,22.0,12.0,Chicago,2022.0,1.0,8.0,5.0,1,Winter,17,11,46.0,11.57142857,42.375,12.0,0.545454545,0.719947239,0.025314908,1
D007,P003,09-01-2022,13.0,10.0,Chicago,2022.0,1.0,9.0,6.0,1,Winter,22,12,40.57142857,12.28571429,39.11111111,11.77777778,0.769230769,0.985913976,0.022359146,3
D007,P003,10-01-2022,87.0,18.0,Los Angeles,2022.0,1.0,10.0,0.0,0,Winter,13,10,47.42857143,13.0,43.9,12.4,0.206896552,0.784547704,0.095772528,4
D007,P003,11-01-2022,80.0,17.0,New York,2022.0,1.0,11.0,1.0,0,Winter,87,18,49.42857143,13.57142857,47.18181818,12.81818182,0.2125,0.814610449,0.036202453,3
D007,P003,12-01-2022,87.0,14.0,Los Angeles,2022.0,1.0,12.0,2.0,0,Winter,80,17,55.28571429,13.28571429,50.5,12.91666667,0.16091954,0.727491462,0.00464311,8
D007,P003,13-01-2022,87.0,17.0,Los Angeles,2022.0,1.0,13.0,3.0,0,Winter,87,14,56.14285714,14.14285714,53.30769231,13.23076923,0.195402299,0.733681827,0.097032667,11
D007,P003,14-01-2022,33.0,5.0,Los Angeles,2022.0,1.0,14.0,4.0,0,Winter,87,17,58.42857143,13.28571429,51.85714286,12.64285714,0.151515152,0.91802217,0.079483957,12
D007,P003,15-01-2022,93.0,8.0,Chicago,2022.0,1.0,15.0,5.0,1,Winter,33,5,68.57142857,12.71428571,54.6,12.33333333,0.086021505,0.983299671,0.025441331,14
D007,P003,16-01-2022,62.0,6.0,New York,2022.0,1.0,16.0,6.0,1,Winter,93,8,75.57142857,12.14285714,55.0625,11.9375,0.096774194,0.883224548,0.040889183,12
D007,P003,17-01-2022,15.0,15.0,Los Angeles,2022.0,1.0,17.0,0.0,0,Winter,62,6,65.28571429,11.71428571,52.70588235,12.11764706,1.0,0.914755005,0.086228957,14
D007,P003,18-01-2022,16.0,13.0,Chicago,2022.0,1.0,18.0,1.0,0,Winter,15,15,56.14285714,11.14285714,50.66666667,12.16666667,0.8125,0.928590923,0.035741352,7
D007,P003,19-01-2022,49.0,16.0,New York,2022.0,1.0,19.0,2.0,0,Winter,16,13,50.71428571,11.42857143,50.57894737,12.36842105,0.326530612,0.778844282,0.056740404,3
D007,P003,20-01-2022,10.0,9.0,Los Angeles,2022.0,1.0,20.0,3.0,0,Winter,49,16,39.71428571,10.28571429,48.55,12.2,0.9,0.713568889,0.053485687,7
