Dealer_ID,Product_ID,Date,Quantity,Consumption,Location,Year,Month,Day,DayOfWeek,IsWeekend,Season,Lag_Quantity,Lag_Consumption,RollingAvg_Quantity_7,RollingAvg_Consumption_7,RollingAvg_Quantity_30,RollingAvg_Consumption_30,Consumption_Rate
D007,P018,2022-03-05,70.0,7.0,Los Angeles,2022.0,3.0,5.0,5.0,1,Spring,40.0,7.0,61.285714285714285,12.428571428571429,90.63333333333334,17.7,0.1
D007,P018,2022-03-06,30.0,12.0,New York,2022.0,3.0,6.0,6.0,1,Spring,70.0,7.0,51.714285714285715,11.714285714285714,90.53333333333333,17.666666666666668,0.4
D007,P018,2022-03-07,45.0,12.0,Chicago,2022.0,3.0,7.0,0.0,0,Spring,30.0,12.0,54.142857142857146,11.285714285714286,91.46666666666667,17.666666666666668,0.26666666666666666
D007,P018,2022-03-08,68.0,11.0,Los Angeles,2022.0,3.0,8.0,1.0,0,Spring,45.0,12.0,53.857142857142854,10.714285714285714,92.2,17.433333333333334,0.16176470588235295
D007,P018,2022-03-09,30.0,9.0,Chicago,2022.0,3.0,9.0,2.0,0,Spring,68.0,11.0,51.857142857142854,9.571428571428571,92.8,17.5,0.3
D007,P018,2022-03-10,19.0,14.0,Chicago,2022.0,3.0,10.0,3.0,0,Spring,30.0,9.0,43.142857142857146,10.285714285714286,92.23333333333333,17.733333333333334,0.7368421052631579
D007,P018,2022-03-11,51.0,7.0,New York,2022.0,3.0,11.0,4.0,0,Spring,19.0,14.0,44.714285714285715,10.285714285714286,91.33333333333333,17.666666666666668,0.13725490196078433
D007,P018,2022-03-12,56.0,9.0,Los Angeles,2022.0,3.0,12.0,5.0,1,Spring,51.0,7.0,42.714285714285715,10.571428571428571,90.43333333333334,17.433333333333334,0.16071428571428573
D007,P018,2022-03-13,67.0,19.0,New York,2022.0,3.0,13.0,6.0,1,Spring,56.0,9.0,48.0,11.571428571428571,90.6,17.7,0.2835820895522388
D007,P018,2022-03-14,97.0,17.0,Chicago,2022.0,3.0,14.0,0.0,0,Spring,67.0,19.0,55.42857142857143,12.285714285714286,92.16666666666667,18.0,0.17525773195876287
D007,P018,2022-03-15,62.0,15.0,New York,2022.0,3.0,15.0,1.0,0,Spring,97.0,17.0,54.57142857142857,12.857142857142858,91.4,18.0,0.24193548387096775
D007,P018,2022-03-16,90.0,10.0,New York,2022.0,3.0,16.0,2.0,0,Spring,62.0,15.0,63.142857142857146,13.0,91.56666666666666,17.833333333333332,0.1111111111111111
D007,P018,2022-03-17,72.0,12.0,Chicago,2022.0,3.0,17.0,3.0,0,Spring,90.0,10.0,70.71428571428571,12.714285714285714,92.86666666666666,17.933333333333334,0.16666666666666666
D007,P018,2022-03-18,73.0,10.0,New York,2022.0,3.0,18.0,4.0,0,Spring,72.0,12.0,73.85714285714286,13.142857142857142,62.3,11.933333333333334,0.136986301369863
D007,P018,2022-03-19,30.0,9.0,Los Angeles,2022.0,3.0,19.0,5.0,1,Spring,73.0,10.0,70.14285714285714,13.142857142857142,61.36666666666667,11.733333333333333,0.3
D007,P018,2022-03-20,38.0,14.0,New York,2022.0,3.0,20.0,6.0,1,Spring,30.0,9.0,66.0,12.428571428571429,61.4,11.733333333333333,0.3684210526315789
D007,P018,2022-03-21,87.0,8.0,Chicago,2022.0,3.0,21.0,0.0,0,Spring,38.0,14.0,64.57142857142857,11.142857142857142,61.06666666666667,11.8,0.09195402298850575
D007,P018,2022-03-22,22.0,17.0,New York,2022.0,3.0,22.0,1.0,0,Spring,87.0,8.0,58.857142857142854,11.428571428571429,58.63333333333333,12.033333333333333,0.7727272727272727
D007,P018,2022-03-23,25.0,10.0,Chicago,2022.0,3.0,23.0,2.0,0,Spring,22.0,17.0,49.57142857142857,11.428571428571429,57.06666666666667,12.0,0.4
D007,P018,2022-03-24,56.0,7.0,Los Angeles,2022.0,3.0,24.0,3.0,0,Spring,25.0,10.0,47.285714285714285,10.714285714285714,58.56666666666667,11.633333333333333,0.125
D007,P018,2022-03-25,72.0,10.0,New York,2022.0,3.0,25.0,4.0,0,Spring,56.0,7.0,47.142857142857146,10.714285714285714,58.6,11.8,0.1388888888888889
D007,P018,2022-03-26,30.0,5.0,Los Angeles,2022.0,3.0,26.0,5.0,1,Spring,72.0,10.0,47.142857142857146,10.142857142857142,56.43333333333333,11.466666666666667,0.16666666666666666
D007,P018,2022-03-27,80.0,12.0,Chicago,2022.0,3.0,27.0,6.0,1,Spring,30.0,5.0,53.142857142857146,9.857142857142858,56.7,11.533333333333333,0.15
D007,P018,2022-03-28,99.0,12.0,Los Angeles,2022.0,3.0,28.0,0.0,0,Spring,80.0,12.0,54.857142857142854,10.428571428571429,57.6,11.6,0.12121212121212122
D007,P018,2022-03-29,17.0,11.0,Los Angeles,2022.0,3.0,29.0,1.0,0,Spring,99.0,12.0,54.142857142857146,9.571428571428571,54.93333333333333,11.4,0.6470588235294118
D007,P018,2022-03-30,37.0,18.0,Los Angeles,2022.0,3.0,30.0,2.0,0,Spring,17.0,11.0,55.857142857142854,10.714285714285714,55.233333333333334,11.5,0.4864864864864865
D007,P018,,30.0,16.0,New York,,,,,0,Fall,37.0,18.0,52.142857142857146,12.0,53.9,11.533333333333333,0.5333333333333333
D007,P018,,83.0,19.0,Chicago,,,,,0,Fall,30.0,16.0,53.714285714285715,13.285714285714286,55.2,11.6,0.2289156626506024
D007,P019,2022-01-01,94.0,16.0,Los Angeles,2022.0,1.0,1.0,5.0,1,Winter,0.0,0.0,94.0,16.0,94.0,16.0,0.1702127659574468
D007,P019,2022-01-02,62.0,18.0,Chicago,2022.0,1.0,2.0,6.0,1,Winter,94.0,16.0,78.0,17.0,78.0,17.0,0.2903225806451613
D007,P019,2022-01-03,28.0,18.0,New York,2022.0,1.0,3.0,0.0,0,Winter,62.0,18.0,61.333333333333336,17.333333333333332,61.333333333333336,17.333333333333332,0.6428571428571429
D007,P019,2022-01-04,79.0,5.0,Chicago,2022.0,1.0,4.0,1.0,0,Winter,28.0,18.0,65.75,14.25,65.75,14.25,0.06329113924050633
D007,P019,2022-01-05,,,,2022.0,1.0,5.0,2.0,0,Winter,79.0,5.0,65.75,14.25,65.75,14.25,0.0
D007,P019,2022-01-06,50.0,10.0,New York,2022.0,1.0,6.0,3.0,0,Winter,0.0,0.0,62.6,13.4,62.6,13.4,0.2
D007,P019,2022-01-07,61.0,10.0,New York,2022.0,1.0,7.0,4.0,0,Winter,50.0,10.0,62.333333333333336,12.833333333333334,62.333333333333336,12.833333333333334,0.16393442622950818
D007,P019,2022-01-08,38.0,11.0,New York,2022.0,1.0,8.0,5.0,1,Winter,61.0,10.0,53.0,12.0,58.857142857142854,12.571428571428571,0.2894736842105263
D007,P019,2022-01-09,75.0,10.0,Chicago,2022.0,1.0,9.0,6.0,1,Winter,38.0,11.0,55.166666666666664,10.666666666666666,60.875,12.25,0.13333333333333333
D007,P019,2022-01-10,76.0,18.0,Chicago,2022.0,1.0,10.0,0.0,0,Winter,75.0,10.0,63.166666666666664,10.666666666666666,62.55555555555556,12.88888888888889,0.23684210526315788
D007,P019,2022-01-11,78.0,18.0,New York,2022.0,1.0,11.0,1.0,0,Winter,76.0,18.0,63.0,12.833333333333334,64.1,13.4,0.23076923076923078
D007,P019,2022-01-12,84.0,9.0,New York,2022.0,1.0,12.0,2.0,0,Winter,78.0,18.0,66.0,12.285714285714286,65.9090909090909,13.0,0.10714285714285714
D007,P019,2022-01-13,45.0,18.0,New York,2022.0,1.0,13.0,3.0,0,Winter,84.0,9.0,65.28571428571429,13.428571428571429,64.16666666666667,13.416666666666666,0.4
D007,P019,2022-01-14,19.0,13.0,Chicago,2022.0,1.0,14.0,4.0,0,Winter,45.0,18.0,59.285714285714285,13.857142857142858,60.69230769230769,13.384615384615385,0.6842105263157895
D007,P019,2022-01-15,16.0,16.0,Chicago,2022.0,1.0,15.0,5.0,1,Winter,19.0,13.0,56.142857142857146,14.571428571428571,57.5,13.571428571428571,1.0
D007,P019,2022-01-16,27.0,18.0,Chicago,2022.0,1.0,16.0,6.0,1,Winter,16.0,16.0,49.285714285714285,15.714285714285714,55.46666666666667,13.866666666666667,0.6666666666666666
D007,P019,2022-01-17,42.0,17.0,Los Angeles,2022.0,1.0,17.0,0.0,0,Winter,27.0,18.0,44.42857142857143,15.571428571428571,54.625,14.0625,0.40476190476190477
D007,P019,2022-01-18,44.0,6.0,Chicago,2022.0,1.0,18.0,1.0,0,Winter,42.0,17.0,39.57142857142857,13.857142857142858,54.0,13.588235294117647,0.13636363636363635
D007,P019,2022-01-19,53.0,8.0,New York,2022.0,1.0,19.0,2.0,0,Winter,44.0,6.0,35.142857142857146,13.714285714285714,53.94444444444444,13.277777777777779,0.1509433962264151
D007,P019,2022-01-20,44.0,9.0,Chicago,2022.0,1.0,20.0,3.0,0,Winter,53.0,8.0,35.0,12.428571428571429,53.421052631578945,13.052631578947368,0.20454545454545456
D007,P019,2022-01-21,16.0,12.0,Chicago,2022.0,1.0,21.0,4.0,0,Winter,44.0,9.0,34.57142857142857,12.285714285714286,51.55,13.0,0.75
D007,P019,2022-01-22,98.0,5.0,Los Angeles,2022.0,1.0,22.0,5.0,1,Winter,16.0,12.0,46.285714285714285,10.714285714285714,53.76190476190476,12.619047619047619,0.05102040816326531
D007,P019,2022-01-23,11.0,10.0,Los Angeles,2022.0,1.0,23.0,6.0,1,Winter,98.0,5.0,44.0,9.571428571428571,51.81818181818182,12.5,0.9090909090909091
D007,P019,2022-01-24,51.0,19.0,New York,2022.0,1.0,24.0,0.0,0,Winter,11.0,10.0,45.285714285714285,9.857142857142858,51.78260869565217,12.782608695652174,0.37254901960784315
D007,P019,2022-01-25,89.0,9.0,Los Angeles,2022.0,1.0,25.0,1.0,0,Winter,51.0,19.0,51.714285714285715,10.285714285714286,53.333333333333336,12.625,0.10112359550561797
D007,P019,2022-01-26,97.0,12.0,New York,2022.0,1.0,26.0,2.0,0,Winter,89.0,9.0,58.0,10.857142857142858,55.08,12.6,0.12371134020618557
D007,P019,2022-01-27,86.0,10.0,Chicago,2022.0,1.0,27.0,3.0,0,Winter,97.0,12.0,64.0,11.0,56.26923076923077,12.5,0.11627906976744186
D007,P019,2022-01-28,21.0,16.0,Chicago,2022.0,1.0,28.0,4.0,0,Winter,86.0,10.0,64.71428571428571,11.571428571428571,54.96296296296296,12.62962962962963,0.7619047619047619
D007,P019,2022-01-29,75.0,6.0,New York,2022.0,1.0,29.0,5.0,1,Winter,21.0,16.0,61.42857142857143,11.714285714285714,55.67857142857143,12.392857142857142,0.08
D007,P019,2022-01-30,65.0,13.0,New York,2022.0,1.0,30.0,6.0,1,Winter,75.0,6.0,69.14285714285714,12.142857142857142,56.0,12.413793103448276,0.2
D007,P019,2022-02-01,95.0,12.0,Los Angeles,2022.0,2.0,1.0,1.0,0,Winter,65.0,13.0,75.42857142857143,11.142857142857142,56.03448275862069,12.275862068965518,0.12631578947368421
D007,P019,2022-02-02,72.0,5.0,New York,2022.0,2.0,2.0,2.0,0,Winter,95.0,12.0,73.0,10.571428571428571,56.37931034482759,11.827586206896552,0.06944444444444445
D007,P019,2022-02-03,66.0,16.0,New York,2022.0,2.0,3.0,3.0,0,Winter,72.0,5.0,68.57142857142857,11.142857142857142,57.689655172413794,11.758620689655173,0.24242424242424243
D007,P019,2022-02-04,18.0,14.0,Chicago,2022.0,2.0,4.0,4.0,0,Winter,66.0,16.0,58.857142857142854,11.714285714285714,55.58620689655172,12.068965517241379,0.7777777777777778
D007,P019,2022-02-05,,,,2022.0,2.0,5.0,5.0,1,Winter,18.0,14.0,65.16666666666667,11.0,55.58620689655172,12.068965517241379,0.0
D007,P019,2022-02-06,69.0,14.0,Los Angeles,2022.0,2.0,6.0,6.0,1,Winter,0.0,0.0,64.16666666666667,12.333333333333334,56.241379310344826,12.206896551724139,0.2028985507246377
D007,P019,2022-02-07,65.0,12.0,Chicago,2022.0,2.0,7.0,0.0,0,Winter,69.0,14.0,64.16666666666667,12.166666666666666,56.37931034482759,12.275862068965518,0.18461538461538463
D007,P019,2022-02-08,82.0,8.0,Chicago,2022.0,2.0,8.0,1.0,0,Winter,65.0,12.0,62.0,11.5,57.89655172413793,12.172413793103448,0.0975609756097561
D007,P019,2022-02-09,64.0,8.0,Chicago,2022.0,2.0,9.0,2.0,0,Winter,82.0,8.0,60.666666666666664,12.0,57.51724137931034,12.10344827586207,0.125
D007,P019,2022-02-10,83.0,17.0,Los Angeles,2022.0,2.0,10.0,3.0,0,Winter,64.0,8.0,63.5,12.166666666666666,57.758620689655174,12.068965517241379,0.20481927710843373
D007,P019,2022-02-11,82.0,17.0,Los Angeles,2022.0,2.0,11.0,4.0,0,Winter,83.0,17.0,74.16666666666667,12.666666666666666,57.89655172413793,12.03448275862069,0.2073170731707317
D007,P019,2022-02-12,57.0,11.0,New York,2022.0,2.0,12.0,5.0,1,Winter,82.0,17.0,71.71428571428571,12.428571428571429,56.96551724137931,12.10344827586207,0.19298245614035087
D007,P019,2022-02-13,90.0,13.0,Los Angeles,2022.0,2.0,13.0,6.0,1,Winter,57.0,11.0,74.71428571428571,12.285714285714286,58.51724137931034,11.931034482758621,0.14444444444444443
D007,P019,2022-02-14,83.0,12.0,Los Angeles,2022.0,2.0,14.0,0.0,0,Winter,90.0,13.0,77.28571428571429,12.285714285714286,60.724137931034484,11.89655172413793,0.14457831325301204
D007,P019,2022-02-15,60.0,12.0,Chicago,2022.0,2.0,15.0,1.0,0,Winter,83.0,12.0,74.14285714285714,12.857142857142858,62.241379310344826,11.758620689655173,0.2
D007,P019,2022-02-16,91.0,14.0,Los Angeles,2022.0,2.0,16.0,2.0,0,Winter,60.0,12.0,78.0,13.714285714285714,64.44827586206897,11.620689655172415,0.15384615384615385
D007,P019,2022-02-17,68.0,12.0,Chicago,2022.0,2.0,17.0,3.0,0,Winter,91.0,14.0,75.85714285714286,13.0,65.34482758620689,11.448275862068966,0.17647058823529413
D007,P019,2022-02-18,99.0,15.0,New York,2022.0,2.0,18.0,4.0,0,Winter,68.0,12.0,78.28571428571429,12.714285714285714,67.24137931034483,11.758620689655173,0.15151515151515152
D007,P019,2022-02-19,26.0,15.0,New York,2022.0,2.0,19.0,5.0,1,Winter,99.0,15.0,73.85714285714286,13.285714285714286,66.3103448275862,12.0,0.5769230769230769
D007,P019,2022-02-20,96.0,15.0,New York,2022.0,2.0,20.0,6.0,1,Winter,26.0,15.0,74.71428571428571,13.571428571428571,68.10344827586206,12.206896551724139,0.15625
D007,P019,2022-02-21,19.0,19.0,Los Angeles,2022.0,2.0,21.0,0.0,0,Winter,96.0,15.0,65.57142857142857,14.571428571428571,68.20689655172414,12.448275862068966,1.0
D007,P019,2022-02-22,87.0,18.0,Chicago,2022.0,2.0,22.0,1.0,0,Winter,19.0,19.0,69.42857142857143,15.428571428571429,67.82758620689656,12.89655172413793,0.20689655172413793
D007,P019,2022-02-23,44.0,17.0,Los Angeles,2022.0,2.0,23.0,2.0,0,Winter,87.0,18.0,62.714285714285715,15.857142857142858,68.96551724137932,13.137931034482758,0.38636363636363635
D007,P019,2022-02-24,34.0,17.0,Chicago,2022.0,2.0,24.0,3.0,0,Winter,44.0,17.0,57.857142857142854,16.571428571428573,68.37931034482759,13.068965517241379,0.5
D007,P019,2022-02-25,94.0,19.0,New York,2022.0,2.0,25.0,4.0,0,Winter,34.0,17.0,57.142857142857146,17.142857142857142,68.55172413793103,13.413793103448276,0.20212765957446807
D007,P019,2022-02-26,82.0,6.0,Los Angeles,2022.0,2.0,26.0,5.0,1,Winter,94.0,19.0,65.14285714285714,15.857142857142858,68.03448275862068,13.206896551724139,0.07317073170731707
D007,P019,2022-02-27,38.0,11.0,New York,2022.0,2.0,27.0,6.0,1,Winter,82.0,6.0,56.857142857142854,15.285714285714286,66.37931034482759,13.241379310344827,0.2894736842105263
D007,P019,2022-02-28,69.0,5.0,Chicago,2022.0,2.0,28.0,0.0,0,Winter,38.0,11.0,64.0,13.285714285714286,68.03448275862068,12.862068965517242,0.07246376811594203
D007,P019,2022-03-01,81.0,6.0,Los Angeles,2022.0,3.0,1.0,1.0,0,Spring,69.0,5.0,63.142857142857146,11.571428571428571,68.24137931034483,12.862068965517242,0.07407407407407407
D007,P019,2022-03-02,93.0,12.0,Los Angeles,2022.0,3.0,2.0,2.0,0,Spring,81.0,6.0,70.14285714285714,10.857142857142858,69.20689655172414,12.827586206896552,0.12903225806451613
D007,P019,2022-03-03,49.0,13.0,New York,2022.0,3.0,3.0,3.0,0,Spring,93.0,12.0,72.28571428571429,10.285714285714286,67.62068965517241,12.862068965517242,0.2653061224489796
D007,P019,2022-03-04,45.0,6.0,New York,2022.0,3.0,4.0,4.0,0,Spring,49.0,13.0,65.28571428571429,8.428571428571429,66.6896551724138,12.89655172413793,0.13333333333333333
D007,P019,2022-03-05,77.0,13.0,Los Angeles,2022.0,3.0,5.0,5.0,1,Spring,45.0,6.0,64.57142857142857,9.428571428571429,67.06896551724138,12.793103448275861,0.16883116883116883
D007,P019,2022-03-06,75.0,9.0,Los Angeles,2022.0,3.0,6.0,6.0,1,Spring,77.0,13.0,69.85714285714286,9.142857142857142,69.03448275862068,12.620689655172415,0.12
D007,P019,2022-03-07,50.0,19.0,Los Angeles,2022.0,3.0,7.0,0.0,0,Spring,75.0,9.0,67.14285714285714,11.142857142857142,68.4,12.833333333333334,0.38
D007,P019,2022-03-08,93.0,11.0,New York,2022.0,3.0,8.0,1.0,0,Spring,50.0,19.0,68.85714285714286,11.857142857142858,69.2,12.733333333333333,0.11827956989247312
D007,P019,2022-03-09,38.0,14.0,Chicago,2022.0,3.0,9.0,2.0,0,Spring,93.0,11.0,61.0,12.142857142857142,68.3,12.8,0.3684210526315789
D007,P019,2022-03-10,10.0,6.0,Los Angeles,2022.0,3.0,10.0,3.0,0,Spring,38.0,14.0,55.42857142857143,11.142857142857142,65.9,12.733333333333333,0.6
D007,P019,2022-03-11,32.0,17.0,Chicago,2022.0,3.0,11.0,4.0,0,Spring,10.0,6.0,53.57142857142857,12.714285714285714,64.83333333333333,13.033333333333333,0.53125
D007,P019,2022-03-12,99.0,17.0,Chicago,2022.0,3.0,12.0,5.0,1,Spring,32.0,17.0,56.714285714285715,13.285714285714286,65.36666666666666,13.033333333333333,0.1717171717171717
D007,P019,2022-03-13,36.0,5.0,New York,2022.0,3.0,13.0,6.0,1,Spring,99.0,17.0,51.142857142857146,12.714285714285714,63.833333333333336,12.633333333333333,0.1388888888888889
D007,P019,2022-03-14,30.0,19.0,Los Angeles,2022.0,3.0,14.0,0.0,0,Spring,36.0,5.0,48.285714285714285,12.714285714285714,62.93333333333333,12.9,0.6333333333333333
D007,P019,2022-03-15,59.0,6.0,Chicago,2022.0,3.0,15.0,1.0,0,Spring,30.0,19.0,43.42857142857143,12.0,61.9,12.666666666666666,0.1016949152542373
D007,P019,2022-03-16,27.0,8.0,Los Angeles,2022.0,3.0,16.0,2.0,0,Spring,59.0,6.0,41.857142857142854,11.142857142857142,60.03333333333333,12.533333333333333,0.2962962962962963
D007,P019,2022-03-17,69.0,6.0,New York,2022.0,3.0,17.0,3.0,0,Spring,27.0,8.0,50.285714285714285,11.142857142857142,60.333333333333336,12.333333333333334,0.08695652173913043
D007,P019,2022-03-18,91.0,13.0,New York,2022.0,3.0,18.0,4.0,0,Spring,69.0,6.0,58.714285714285715,10.571428571428571,60.333333333333336,12.3,0.14285714285714285
D007,P019,2022-03-19,45.0,7.0,Los Angeles,2022.0,3.0,19.0,5.0,1,Spring,91.0,13.0,51.0,9.142857142857142,59.56666666666667,12.133333333333333,0.15555555555555556
D007,P019,2022-03-20,86.0,8.0,New York,2022.0,3.0,20.0,6.0,1,Spring,45.0,7.0,58.142857142857146,9.571428571428571,59.13333333333333,11.9,0.09302325581395349
D007,P019,2022-03-21,96.0,7.0,Los Angeles,2022.0,3.0,21.0,0.0,0,Spring,86.0,8.0,67.57142857142857,7.857142857142857,61.46666666666667,11.633333333333333,0.07291666666666667
D007,P019,2022-03-22,77.0,5.0,New York,2022.0,3.0,22.0,1.0,0,Spring,96.0,7.0,70.14285714285714,7.714285714285714,60.833333333333336,11.3,0.06493506493506493
D007,P019,2022-03-23,65.0,16.0,Chicago,2022.0,3.0,23.0,2.0,0,Spring,77.0,5.0,75.57142857142857,8.857142857142858,62.36666666666667,11.2,0.24615384615384617
D007,P019,2022-03-24,81.0,12.0,Los Angeles,2022.0,3.0,24.0,3.0,0,Spring,65.0,16.0,77.28571428571429,9.714285714285714,62.166666666666664,11.0,0.14814814814814814
D007,P019,2022-03-25,86.0,15.0,Los Angeles,2022.0,3.0,25.0,4.0,0,Spring,81.0,12.0,76.57142857142857,10.0,63.56666666666667,10.933333333333334,0.1744186046511628
D007,P019,2022-03-26,61.0,5.0,Los Angeles,2022.0,3.0,26.0,5.0,1,Spring,86.0,15.0,78.85714285714286,9.714285714285714,64.46666666666667,10.533333333333333,0.08196721311475409
D007,P019,2022-03-27,46.0,10.0,Chicago,2022.0,3.0,27.0,6.0,1,Spring,61.0,5.0,73.14285714285714,10.0,62.86666666666667,10.233333333333333,0.21739130434782608
D007,P019,2022-03-28,31.0,9.0,Los Angeles,2022.0,3.0,28.0,0.0,0,Spring,46.0,10.0,63.857142857142854,10.285714285714286,61.166666666666664,10.333333333333334,0.2903225806451613
D007,P019,2022-03-29,89.0,19.0,Los Angeles,2022.0,3.0,29.0,1.0,0,Spring,31.0,9.0,65.57142857142857,12.285714285714286,62.86666666666667,10.6,0.21348314606741572
D007,P019,2022-03-30,52.0,10.0,New York,2022.0,3.0,30.0,2.0,0,Spring,89.0,19.0,63.714285714285715,11.428571428571429,62.3,10.766666666666667,0.19230769230769232
D007,P019,,98.0,6.0,Chicago,,,,,0,Fall,52.0,10.0,66.14285714285714,10.571428571428571,62.86666666666667,10.766666666666667,0.061224489795918366
D007,P019,,20.0,10.0,Los Angeles,,,,,0,Fall,98.0,6.0,56.714285714285715,9.857142857142858,60.43333333333333,10.7,0.5
D008,P000,2022-01-01,66.0,14.0,New York,2022.0,1.0,1.0,5.0,1,Winter,0.0,0.0,66.0,14.0,66.0,14.0,0.21212121212121213
D008,P000,2022-01-02,23.0,17.0,Chicago,2022.0,1.0,2.0,6.0,1,Winter,66.0,14.0,44.5,15.5,44.5,15.5,0.7391304347826086
D008,P000,2022-01-03,76.0,19.0,New York,2022.0,1.0,3.0,0.0,0,Winter,23.0,17.0,55.0,16.666666666666668,55.0,16.666666666666668,0.25
D008,P000,2022-01-04,23.0,17.0,Los Angeles,2022.0,1.0,4.0,1.0,0,Winter,76.0,19.0,47.0,16.75,47.0,16.75,0.7391304347826086
D008,P000,2022-01-05,18.0,13.0,Los Angeles,2022.0,1.0,5.0,2.0,0,Winter,23.0,17.0,41.2,16.0,41.2,16.0,0.7222222222222222
D008,P000,2022-01-06,70.0,11.0,Chicago,2022.0,1.0,6.0,3.0,0,Winter,18.0,13.0,46.0,15.166666666666666,46.0,15.166666666666666,0.15714285714285714
D008,P000,2022-01-07,28.0,17.0,New York,2022.0,1.0,7.0,4.0,0,Winter,70.0,11.0,43.42857142857143,15.428571428571429,43.42857142857143,15.428571428571429,0.6071428571428571
D008,P000,2022-01-08,32.0,12.0,New York,2022.0,1.0,8.0,5.0,1,Winter,28.0,17.0,38.57142857142857,15.142857142857142,42.0,15.0,0.375
D008,P000,2022-01-09,82.0,9.0,New York,2022.0,1.0,9.0,6.0,1,Winter,32.0,12.0,47.0,14.0,46.44444444444444,14.333333333333334,0.10975609756097561
D008,P000,2022-01-10,50.0,12.0,Chicago,2022.0,1.0,10.0,0.0,0,Winter,82.0,9.0,43.285714285714285,13.0,46.8,14.1,0.24
D008,P000,2022-01-11,27.0,9.0,Los Angeles,2022.0,1.0,11.0,1.0,0,Winter,50.0,12.0,43.857142857142854,11.857142857142858,45.0,13.636363636363637,0.3333333333333333
D008,P000,2022-01-12,87.0,10.0,New York,2022.0,1.0,12.0,2.0,0,Winter,27.0,9.0,53.714285714285715,11.428571428571429,48.5,13.333333333333334,0.11494252873563218
D008,P000,2022-01-13,74.0,13.0,Chicago,2022.0,1.0,13.0,3.0,0,Winter,87.0,10.0,54.285714285714285,11.714285714285714,50.46153846153846,13.307692307692308,0.17567567567567569
D008,P000,2022-01-14,17.0,9.0,New York,2022.0,1.0,14.0,4.0,0,Winter,74.0,13.0,52.714285714285715,10.571428571428571,48.07142857142857,13.0,0.5294117647058824
D008,P000,2022-01-15,24.0,14.0,Chicago,2022.0,1.0,15.0,5.0,1,Winter,17.0,9.0,51.57142857142857,10.857142857142858,46.46666666666667,13.066666666666666,0.5833333333333334
D008,P000,2022-01-16,63.0,13.0,Los Angeles,2022.0,1.0,16.0,6.0,1,Winter,24.0,14.0,48.857142857142854,11.428571428571429,47.5,13.0625,0.20634920634920634
D008,P000,2022-01-17,20.0,18.0,New York,2022.0,1.0,17.0,0.0,0,Winter,63.0,13.0,44.57142857142857,12.285714285714286,45.88235294117647,13.352941176470589,0.9
D008,P000,2022-01-18,49.0,11.0,Chicago,2022.0,1.0,18.0,1.0,0,Winter,20.0,18.0,47.714285714285715,12.571428571428571,46.05555555555556,13.222222222222221,0.22448979591836735
D008,P000,2022-01-19,87.0,5.0,Chicago,2022.0,1.0,19.0,2.0,0,Winter,49.0,11.0,47.714285714285715,11.857142857142858,48.21052631578947,12.789473684210526,0.05747126436781609
D008,P000,2022-01-20,68.0,10.0,New York,2022.0,1.0,20.0,3.0,0,Winter,87.0,5.0,46.857142857142854,11.428571428571429,49.2,12.65,0.14705882352941177
D008,P000,2022-01-21,33.0,16.0,New York,2022.0,1.0,21.0,4.0,0,Winter,68.0,10.0,49.142857142857146,12.428571428571429,48.42857142857143,12.80952380952381,0.48484848484848486
D008,P000,2022-01-22,57.0,5.0,Los Angeles,2022.0,1.0,22.0,5.0,1,Winter,33.0,16.0,53.857142857142854,11.142857142857142,48.81818181818182,12.454545454545455,0.08771929824561403
D008,P000,2022-01-23,26.0,11.0,Los Angeles,2022.0,1.0,23.0,6.0,1,Winter,57.0,5.0,48.57142857142857,10.857142857142858,47.82608695652174,12.391304347826088,0.4230769230769231
D008,P000,2022-01-24,52.0,11.0,New York,2022.0,1.0,24.0,0.0,0,Winter,26.0,11.0,53.142857142857146,9.857142857142858,48.0,12.333333333333334,0.21153846153846154
D008,P000,2022-01-25,54.0,7.0,New York,2022.0,1.0,25.0,1.0,0,Winter,52.0,11.0,53.857142857142854,9.285714285714286,48.24,12.12,0.12962962962962962
D008,P000,2022-01-26,80.0,18.0,New York,2022.0,1.0,26.0,2.0,0,Winter,54.0,7.0,52.857142857142854,11.142857142857142,49.46153846153846,12.346153846153847,0.225
D008,P000,2022-01-27,36.0,11.0,New York,2022.0,1.0,27.0,3.0,0,Winter,80.0,18.0,48.285714285714285,11.285714285714286,48.96296296296296,12.296296296296296,0.3055555555555556
D008,P000,2022-01-28,18.0,19.0,New York,2022.0,1.0,28.0,4.0,0,Winter,36.0,11.0,46.142857142857146,11.714285714285714,47.857142857142854,12.535714285714286,1.0555555555555556
D008,P000,2022-01-29,90.0,6.0,Los Angeles,2022.0,1.0,29.0,5.0,1,Winter,18.0,19.0,50.857142857142854,11.857142857142858,49.310344827586206,12.310344827586206,0.06666666666666667
D008,P000,2022-01-30,41.0,12.0,Chicago,2022.0,1.0,30.0,6.0,1,Winter,90.0,6.0,53.0,12.0,49.03333333333333,12.3,0.2926829268292683
D008,P000,2022-02-01,27.0,11.0,Chicago,2022.0,2.0,1.0,1.0,0,Winter,41.0,12.0,49.42857142857143,12.0,47.733333333333334,12.2,0.4074074074074074
D008,P000,2022-02-02,17.0,5.0,New York,2022.0,2.0,2.0,2.0,0,Winter,27.0,11.0,44.142857142857146,11.714285714285714,47.53333333333333,11.8,0.29411764705882354
